text,label,prediction,cleaned_prediction
"This movie is very good in term of acting and plot. The events and the setting (i.e. how Chris gets the job, Chris's work environment, the face-to-face between the two sides, etc) thereof, on the other hand, are found to be less than realistic.",1,Neutral,neutral
"This short was the first short released by Paramount Famous Studios and was one of several done by the studio showing Popeye engaged directly against the enemy, most often the Japanese. While Warner Brothers, Disney and, to a lesser extent, other studios, did shorts often depicting Germans as foils, the majority of Famous Studios efforts focused on the Japanese. Given Pearl Harbor and Popeye's naval ties, this is quite understandable. This is an average short. Seein' Red, White an' Blue and Spinach For Britain have aged better. But it's still worth watching. Recommended.",1,Neutral,neutral
"Niagra Niagra was certainly not the best movie I have seen. However., I cannot describe the way the movie made me feel while watching it and how I felt as it ended and also how I feel about it now. Very few movies have such an effect on me. I like them or I do not. I look at Niagra Niagra as a work of art. We all see something in it and it may remind us of something or it may instill fear or fun etc... This movie had me in not the best mood. In fact it left me feeling empty somehow. I guess because the lives these two persons led were so empty in so many ways. They had no direction. Their only direction was to have no direction. They had many problems to deal with and I guess needed to get away from what could not have been a happy life. But on the way things really only got worse. A steady decline from where it started. It was sad as it was so well acted and I guess we have all most likely seen someone in some situation that may in some way resemble the situation these folks were in. They might have had a good life if they had any idea how. But it Wes clear they did not know what to do. So they kind of Rambled to someplace they had heard about. No real goal. They had no idea how to have a goal. They had no idea how to overcome the life that was set before them. I felt bad but could not stop watching the movie. Only good actors can make me feel so much about a movie that I would not like if just anyone played the parts. These two did a great job to the point you just did not see the acting. I am very impressed and want to buy the movie when it is available on DVD. You know. It left me feeling a little like Leaving Los Vegas did. But again it is in a class of its own. Not a great movie but well worth an hour or two on the right day. If you are a person who has problems I would not suggest you watch it. It could depress you. It depressed me and I have not the conditions these folks had. JimmyJoeJetter",1,Mixed,mixed
black tar can't be snorted there's a documentary: dark end of the street about s.f. street punks and b.t. abuse - not bad - quite heavy. in wasted there's this stuff that looks like coke but should be something else... no big deal. black tar can't be snorted there's a documentary: dark end of the street about s.f. street punks and b.t. abuse - not bad - quite heavy. in wasted there's this stuff that looks like coke but should be something else... no big deal. black tar can't be snorted there's a documentary: dark end of the street about s.f. street punks and b.t. abuse - not bad - quite heavy. in wasted there's this stuff that looks like coke but should be something else... no big deal.,1,Neutral,neutral
"so, i won't disagree with the critics but I really was not all that moved by this movie. i was a little hesitant to rent it,as I am going through some of the same things the protagonist is supposed to be experiencing. yet, i did rent it thinking that I might experience some catharsis, or at the least understand that I am not alone. while i understood the protagonist's irritation with his careless cousin, I didn't feel his internal struggle with isolation as much as I would have liked. i felt that much more emphasis was placed on his disruptive cousin overstaying his welcome. it is a beautifully filmed movie, and I did really appreciate the use of silence to bring out the feeling of isolation.",1,Neutral,neutral
"This series has recently been unearthed and excerpts can be seen, at least within Britain, via http://www.screenonline.org.uk/tv/id/527213/index.html Presumably there is some hope that the series may eventually become available more widely. The problem is that this series was followed by the series THE WARS OF THE ROSES that had a similarly stellar cast and which has been available to cable TV, or at least crowding the market. <br /><br />The two series are quite different in dramaturgy; THE WARS consolidates the plays through extensive rewriting and shifting of scenes; AN AGE OF KINGS follows Shakespeare more closely. Both series benefit from integral casting.",1,Neutral,neutral
if you are dating a girl that is into wicca!<br /><br />many parts of this movie were killer and the feeling you get from this movie while watching it and immediately after is enough alone to sit through it all but some things really bothered me about this film that i cant really put my finger on...<br /><br />i definitely think that this movie is one that any art student or photography student should see b/c of the camera style and graininess that ive never seen but that is just it...it looks like an art student made it and the plot if there is any is so jumpy that you really need to be on a lot of drugs to get just what is going on,1,Mixed.,mixed
"It is important and only fair to remember that, at the time this short was produced, a state of war existed between the United States and the Empire of Japan. Add to that the enormous ill-will that the beginning of the war created, as well as the Bataan Death March and other incidents and the only thing surprising about this short and others is that there weren't more of them. One other thing: my only problem with this short is that it seems to try to be funny, but it isn't. I'm not sure that anyone connected with it really tried to make the jokes work, or even cared. It would have been far better if they had done what Disney did with Education For Death and been totally serious. But this short gets a bad rap and shouldn't be judged out of context. The times were different then and that is an important consideration. Anyone expending energy trying to save the world from a sixty-year old cartoon needs to take a step back. As do I, expending energy defending that same cartoon. This should be available to interested parties, even if not in wide circulation. Not a nice cartoon, but sometimes life isn't nice. Recommended",1,Neutral,neutral
"I thought this movie was good, I loved the plot, I loved the shoot out scenes, except for a few, they were not needed and i also enjoyed Ma's character, she was a rider I liked that. I do have to say that in this gangster movie the actors were picked well because sometimes some actors just don't fit the role. However though i hate to say it, but I hated the ending, I felt as if it should have went in a different direction. Also it would have been better with a little more details, its based on a true story but there was so much of the facts left out but other than that it was good. If you enjoy movies on the past gangsters you'll enjoy this movie.",1,Mixed.,mixed
"This Stan Laurel comedy short is a cute little parody of the Valentino film BLOOD AND SAND. If you've seen BLOOD AND SAND, then you'll probably appreciate this film and laugh at a few of the scenes that mock the Valentino film. However, if you have not see that movie and just watch this film, you'll probably not be very impressed--though I really liked the title cards, us the word ""bull"" was used repeatedly in very funny ways.<br /><br />Stanly plays ""Vaselino"" a bullfighter who seems pretty dim-witted and wins only because the bulls seem to lazy and non-aggressive. Even the bull at the end of the film who has supposedly killed ten men is obviously just a domesticated bull.<br /><br />Not a great film by any stretch of the imagination, but still a cute and harmless film.",1,Neutral,neutral
"I don't watch very many 'horror' movies, but one night I sat down and watched this with my cousins. Now, we're teenagers, so we tend to make fun of a lot of things, but honestly, the acting here really wasn't very good, especially at the beginning. One line that stood out was when Scarlett says to Jill and Tiffany, ""This is so... high school!"" while the next scene shows Jill walking past a sign with their High School name on it... Many parts at the beginning reminded me of a corny, badly-written, badly-acted Lizzie McGuire episode. However, as the story progressed, and the cast moved on to just about only Jill most of the time, I was able to appreciate the movie more. Camilla Belle did really well in this movie, and I think that the other actors and actresses ruined the movie for her. And I must admit, this was one of the scariest movies I've ever seen. Well, no, there weren't big monsters and white faces appearing in dark corners and possessed dolls, but the thing that made this movie scarier than ones containing those things is that it really could happen. And this movie really reminded me of what really IS scary... We all know we're not likely to stumble upon the living dead any time in our lives, but the idea of having a murderer inside the house you're babysitting at could really happen. The only flaw with this movie is that it's one of the most cliché movies I've ever seen. It has everything in it that any horror movie has ever had- turning the keys and the car starts, shadows in the corner, turning the corners of the stairs with suspense, turning around and seeing a dead body, ending a fatal scene quickly with waking up from a dream, etc. At the suspenseful scenes, it was very predictable, but overall, I would give it a 7/10. It's definitely worth seeing.<br /><br />By the way, This is my first review, so I don't know if any of those things were spoilers.. But just to be safe...",1,Mixed,mixed
"A hundred miles away from the scene of a grizzly murder in small town American, Jill Johnson (Belle) settles in for a night of babysitting. With the children asleep and a beautiful home to relax in, she locks the door and sets the alarm. But when a series of eerie phone calls from a stranger says that she ""check the children,"" Jill panics. Fear to terror when she has the calls traced. And what the police find turns the perfect babysitting job into a 16-year-old's worst nightmare. There aren't any other lead actors in this movie. Camilla Belle is the main star with a cute face. The day she arrives to babysit, she really has no idea what in the hell really awaits her.<br /><br />If I were in a house like the one Jill was in. I would explore everything that is around. The fridge would be the first person I would looks at, but I'm a male and I don't babysit. But what I found funny was the size of the house. I was thinking, would the movie be the same if the house weren't so big? Anyone could get lost in that huge house, but this movie needed a house with a massive size.<br /><br />Camilla Belle has a cute face, a perfect smile but it's like for a movie like this, the lead actress needs someone with experience. I found Camilla not that good. I don't know maybe she thought that this could be her breakthrough role. I do like her, she is a cute girl but someone to have a role in this movie has to be someone how is different to take it.<br /><br />This movie wasn't scary. I also found this movie more like a ""chick flick"". I think the only reason this was released during the SuperBowl Weekend was that the guys stay home and watch the game and the girls go out to go see this. It also seems like a type of a movie when girls will enjoy more than guys. But I did like this movie but for how it is. Girls just like tog et scared or scream. This was just a pretty decent movie.<br /><br />Maybe anyone could like this movie. There are many PG-13 horror films that never succeed. This was on its own level. So I kinda liked this movie. I give it a 7/10.",1,Mixed.,mixed
"I finally got hold of the excellent Sazuma DVD of this film which is loaded with interesting extras. I have read quite a lot about it, and I unfortunately missed it at the Stockholm Film Festival. It doesn't quite deliver as I thought it would but it is still worth watching if you like strange and unique movies. I much rather watch this again than any of the recent so-called horror films vomited out of Hollywood these days. What detracts from the experience for me, is certain music cues which sound dated and rely too much on cheap synth sounds. For me, all these tonal/harmonic elements of the score could have been lifted out, and replaced by David Kristians excellent sound design. But that is just my opinion. Otherwise this is a daring, angry picture with welcome meditative and poetic parts, like the fading of the photograph sequence which is beautiful. I look forward to seeing Ascension, and I applaud Mitch and Karim for their efforts in producing non-mainstream cinema. They are a great inspiration as I soon embark on my own short film production.",1,Mixed,mixed
"Its very tough to portray a Tagore novel along cinematographic lines.And if you forget an obscure production of 1967 then its the first time that chokher bali has been done on a grand scale. Overall the sets looked fantastic with the right touches for making a successful period drama.Prasenjit,so used to doing crass commercial stuff made a good effort.I saw the Bengali version and found that Aishwariya's voice was dubbed,which made her dialog delivery a bit poor. While the director did a good job portraying each of the characters with finesse,yet there was very little in the way of meaningful plot,probably a lack of the story itself.However the development of the characters including those with minor roles seem to be the strongest point.Its tough to make some Tagore stories into films,as only the visual parts seem to get realized.",1,Mixed,mixed
"I saw this movie at the Locarno Film Festival in Italian-speaking part of Switzerland.<br /><br />Aishwarya Rai is good-looking.<br /><br />I rate this movie 7/10 because of its nice moments.<br /><br />* spoilers ahead *<br /><br />It has some really nice cinematic moments in it, specially at the end.<br /><br />Though my general feeling is this is too long (over 2 hours and 40 minutes) and containing too much dialogs. And nearly no dancing at all.<br /><br />Clearly a Bollywood movie like Lagaan or Devdas is quite a different kind of movie compared with Chokher Bali.",1,Mixed,mixed
"So it isn't an epic, but for people experiencing anything similar<br /><br />(sibling suicide) it might be an interesting way of therapy. An<br /><br />imaginative narrative and some fine acting makes it time well<br /><br />spent. For some reason, it hasn't really caught on in the audience,<br /><br />something I do believe is a result of the main theme. Why did she<br /><br />commit suicide? Clearly, this is hardly something that US<br /><br />moviegoers will flock to, had it been an European production it<br /><br />probably would have reached its audience in a much greater<br /><br />extent. It is however, a movie that although the realism tainted by a<br /><br />shimmering romanticized glow, gives the viewer a whole hearted<br /><br />impression.",1,Mixed.,mixed
"This movie was good. I can't say it was one of the best, but it still was good. The only reason that I watched it was because of Ryan Phillippe. He is soo hot! (Don't get mad Reese). But I think that it was sort of funny- not a laugh your head out kinda thing, but still O.K.",1,Neutral,neutral
"I have just sat through this film again and can only wonder if we will see the likes of films like this anymore? The timeless music, the tender voices of William Holden and Jennifer Jones leave this grown man weeping through joyous, romantic scenes and I'm not one who cries very often in life. Where have our William Holden's gone and will they make these moving, wonderful, movies any more? It's sad to have to realize that they probably won't but don't think about it, just try to block that out of your mind. Even so, they won't have Holden in it and he won't appear on that hill just once more either. You can only enjoy this film and watch it again.",1,Nostalgic,nostalgic
"Cliche romance drama movie with very simple plot but very good cinematography and script.The screenplay,directing and acting was also good.The flow of the movie is kind of manipulative in order to bring the audience to tears through the excellent love music and circumstance which works but later on after the movie,makes one feel raped in a way.Jones makes her character very memorable and lovable though.A deeper story could have reaaly taken this movie to a higher level but still,the movie delivers for it's genre.Only for hopeless romantics,big love story fans,big soap drama fans,50's Cinemascope cinematography fans and fans of the lead actors.....",1,Mixed,mixed
Burt Reynolds stars as an undercover cop who is after a crime boss.. Rachel Ward as the high price call girl he falls for..Burt does well in this role and I think he would've done well in more roles like this..<br /><br />Rachel Ward is beautiful and sexy in her part..good pacing and story but something is missing in the equation.. on a scale of one to ten..7,1,Mixed,mixed
"If you liked this movie, be sure to check out others directed by Hrebejk - you are in for a treat. This is unfortunately not his best, but still million times better than an average movie from the mainstream cinema. It explores relationships, especially the abusive ones, has some powerful as well as sweet moments and great acting. Some plot inconsistencies, clichés and hollow moments spoil the overall effect. To the previous reviewer and his comments on the Czech psyche: an interesting approach, but I do not see this movie becoming a Czech blockbuster. Those folks are rather spoiled by their movie makers {check out also stuff by Sverak, Gedeon} and this one lags a bit behind.",1,Mixed.,mixed
"This movie would had worked much better if this was the first Critters movie, this is a low-budget movie with only two (2) Critters shown on-screen. Why this looks like a fail is because this is the last Critters movie and it's so low-budget that it seems the director made the whole movie with his own pocket money. However, I did like this movie, I compare it mostly with the third movie (which were bad). Critters 4 have a more serious tone in it, the first half of the movie (even without seeing one Critter yet) you have a scary feeling watching it, too bad they didn't ""milk"" out the Critters, I mean even if they only had two (2) puppets they could still have used them on-screen a lot more. The Critters also have different deaths in this movie which made this a little special, especially at the end with the frozen Critter. Ug has a promotion in this part and is different in this movie which took me by surprise. Lastly I liked this one because it also has some kind of conclusion to the series, so at least we won't see a Critters 5 anymore. Oh, one last thing, I missed one scene in this movie, we never see a Critter shoot a spike from its back, maybe these puppets didn't have that feature, but I was very disappointed not seeing that (in Critters 3 we see a lot of spike shooting, which was the only good thing I liked about that movie).",1,Mixed.,mixed
"Each guy Liv Tyler meets loses their head over her, not, of course, without some small encouragement from Liv. Liv is at her beautiful best, with Matt Dillon tops among the paramours. Interesting initial premise, to tell story from perspective of each dupe, degenerates into sitcom-style finale (not unlike Blame It On Rio, with which it has more than a few similarities). Worth watching nonetheless.",1,Mixed.,mixed
"This is one of the better Marion Davies talkies - and one of the few to allow her to exhibit her skill as a physical comedian which was so endearing in her silent films. OK, so she does a clunky tap number, but even Ruby Keeler's dancing from the era does not hold up for younger generations. The problem here is the script. The story falls into unbelievable melodrama in the last reel. It's quite stagey, and is obviously adapted from a play... but not well enough. Still, there is some snappy dialogue and slapstick throughout. Worth a look.",1,Mixed.,mixed
"A wealthy young man, raised as a SON OF THE GODS, must confront his Chinese heritage while living in a White world.<br /><br />Although the premise upon which this film is based is almost certainly a biological impossibility and the secret of the plot when revealed at the movie's conclusion makes all which has preceded it faintly ludicrous, the story still serves up some decent entertainment and good acting.<br /><br />Richard Barthelmess has the title role as the sweet-natured Oriental whose life is terribly complicated because he looks Caucasian. Barthelmess keeps the tone of his performance serious throughout, gazing intently into the middle distance (a mannerism he developed during Silent Days) whenever his character is indecently misused. He makes no attempt to replicate his classic performance in D. W. Griffith's BROKEN BLOSSOMS (1919) and this is to his credit. Beautiful Constance Bennett is the millionaire's daughter who makes Barthelmess miserable. She is gorgeous as always, but her behavior does not endear her to the viewer and her terrible illness in the final reel is kept mercifully off screen.<br /><br />Multi-talented Frank Albertson has a small role as Barthelmess' improvident buddy. Serene E. Alyn Warren and blustery Anders Randolf play the leading stars' very different fathers, while Claude King distinguishes his brief appearance as the English author who befriends Barthelmess.<br /><br />Movie mavens will recognize little Dickie Moore, uncredited, playing Barthelmess as a tiny child.<br /><br />The original Technicolor of the flashback sequence has faded with time to a ruddy tint. The shot purporting to be the South of France instead looks suspiciously like Avalon on Santa Catalina Island, off the coast of Southern California.",1,Neutral,neutral
"I really liked the movie, thought it was very entertaining as well as dramatic. But I just had a question about the music is the movie. I haven't been able to find any kind of soundtrack(if there even is one). And specifically ,I was wondering if anyone could tell me the name of the song that is playing while the boys are going down the river on their way to New Orleans? I thought it was something along the lines of ""My great escape"", but I've searched on the internet, books, pretty much everything I could think of to try to, and I just can't find it anywhere. If someone could help out it would be greatly appreciated. Thanks.",1,Neutral,neutral
"A tale of a young boy, Dexter (Joseph Mazzello) with AIDS who befriends a rough and tumble boy (played by Brad Renfro) his exact opposite, The Cure is sad, if a bit too soapy, pull at your emotions ""message"" movie with it's heart in the right place. For that fact alone, it's a recommended view. The highlight might be just watching them finding friendship and hanging out with each other when no one else accepts them. <br /><br />However since the real story centers on the boy's AIDS - things take off when one day at the local supermarket, Dexter's eye catches a checkout tabloid magazine that states a New Orleans doctor has discovered the cure. Both of them, obviously a tad naive, make it a plan to set out for New Orleans in whichever means possible. Which kinda pulled me two ways. It's a mite heart warming and I hate to nit-pick, but I found the plot wanders in a melodramatic, predictable sense and the proceedings have a coat of gloss over them like only movies can do. I couldn't escape the tugging notion I was watching a road trip movie about self discovery, sickness and growing up. For instance, I know they're young, but I found it a real task to belief in the things these boys do. Like boiling tree leaves and drinking the hot 'tea' or eating an experimental diet of chocolate bars because they believe it will combat the ravaging disease. To say nothing of them making a cross-country voyage as they do with no legal or downright scary repercussions. Still misgivings aside, those movie conventions you come to expect, it's a story worth seeing particularly with family.",1,Mixed.,mixed
"When commenting on this film, one must realise that it is based on a true story, and must therefore be reviewed for the quality and accuracy of it's portrayal of the events, as well as its entertainment value. It may well be implausible that Jack Shepherd should surrender twice to Jack Wild because Wild had captured Edgeworth Bess. None the less, it happened. It must also be noted that the director was young and inexperienced, which explains why he relied upon tried and tested techniques. There were occasions when Clavell did not have the confidence to follow the script as written. The film would be better if he had. And yes, I used to have a copy of the script (Stanley Baker's copy - one of five), which I returned recently to my father, Rafe Newhouse, the writer.",1,Neutral,neutral
"Ex-reporter Jacob Asch (Eric Roberts) is hired by an acquaintance (Raymond J. Barry) to find his ex-wife and son. Asch heads to Palm Springs and quickly locates the ex Laine (Beverly D'Angelo) with someone he believes to be the son (a young Johnny Depp). But things turn out to be a bit more complicated as Asch discovers former white trash Laine has definitely married up in the form of millionaire Simon Fleischer (Dan Hedaya) and her first son is nowhere to be seen.<br /><br />Director/writer Matthew Chapman is channeling BODY HEAT here and this mid-80s neo-noir is watchable enough thanks to an all-star cast and nice locations. D'Angelo was still looking good around this time, so she makes for a good femme fatale and isn't afraid to show some skin. However, the mystery isn't very compelling in the end. Co-starring Dennis Lipscomb, Emily Longstreth and Henry Gibson. Chapman made several thrillers in the 80s, but his ""biggest"" career achievement was co-authoring the screenplay for the infamous COLOR OF NIGHT.",1,Neutral,neutral
"Seriously. If this had been the first Shack movie, it would have been passable as funny, silly and goofy. Light satire commentary on the class system would make this an enjoyable late-night rental.<br /><br />However, everyone wants to compare it to the first film, and maybe that's not fair. The first film is a cult classic; what could possibly follow it up? Nothing. So take this second film as a stand alone, and it certainly has its moments.<br /><br />Jackie Mason is amusing, doing his best Rodney-wannabe impersonation. Is he as good as Rodney? No. Are his lines as good? No. But he is funny. The rest of the cast falls in line as being decent, but not outstanding. You'll recognize faces amongst the cast and wonder how they got to where they are today.<br /><br />The film is predictable, but aren't most in this genre? Again, it's not the best comedy you'll see, but if you like Cannonball Run-type fun, you'll enjoy this one.",1,Neutral,neutral
"I liked this movie.<br /><br />No one I know likes it, but I do.<br /><br />I didn't like it as much as the first one but it was still good. The script and plot may not have changed at all, but the story was better than Caddyshack 1.<br /><br />The only reason I didn't like Caddyshack 2 is...<br /><br />NO RODNEY DANGERFIELD!<br /><br />I think the movie would be better if Rodney Dangerfield had Jackie Mason's part. Although I did like Jackie Mason in the movie, it would be alot better if they kept Rodney Dangerfield.<br /><br />Another flaw in the movie, that I didn't hate as much, was Dan Akroyd. The movie was done 8 years after the first one. Bill Murray, ""Carl"", could've quit his job as an assistant greenskeeper and joined the military, you know? If Warner Bros. had thought of that, it could've made the movie better, also.<br /><br />This was my comment for Caddyshack II.<br /><br />I give it 8.2 out of 10<br /><br />It could've been better, but good nonetheless.<br /><br />If you've seen Caddyshack 1 and are debating on whether or not to see Caddyshack 2, I say give it a try.",1,Mixed.,mixed
"One has to take Martin & Lewis like a dash of salt & pepper. Why does Martin put up with Lewis? Then again, why do all the women in this movie like Jerry? Because he is innocently likeable! Martin sings a few good songs (lip-sync'd at least once) and Jerry manages to kiss more girls than in all his other movies combined. I generally find that I can take just so much of Jerry's antics before they become aggravating. BUT.... in this film, watch when Jerry gets stuck outside on a submerging Navy submarine! EXCELLENT! Buster Keaton should have been proud. I give the film a 7.",1,Mixed.,mixed
"Watchers is a fun movie if it's not taken too seriously, the novel written by Dean R. Koontz is obviously a lot better but the movie itself is entertaining in it's own way. The film has a lot of changes for the novel Watchers, the one difference is the main character Travis. In the book he was an adult and an retired Delta Force soldier while in the film he's a teenager. Watchers has it's good points, the film does have some gory scenes in parts. I'm a fan of Micheal Ironside and it was cool to see him in this film, he always does a great performance in all his films. The OXCOM costume looks kind of cheesy but the camera never really shows the creature fully until near the end of the film. The dog Einstien was impressive since it was well trained.<br /><br />The film sees two genetic experiments escaping from a lab, a dog and a monster. Both experiments are linked telepathically since the two animals are part of a military project were the dog would infiltrate an enemy base then the Creature would attack and eliminate them. The Dog finds a teenager named Travis who takes him home and discovers that he's intelligent and so he names the dog Einstein, meanwhile the OXCOM is roaming around killing people and gouging out their eyes, two Government agents are sent to find the two experiments before this incident gets out of hand. Soon Travis learns that his not safe as the OXCOM is drawn to the dog and will stop at nothing to kill him and anyone in it's way, so Travis and his mom go to rescue his girlfriend who's being held at the hospital by the two agents. They then hideout in the woods while the Government agents and the OXCOM are not far behind.<br /><br />Watchers is not a great adaptation of Dean R. Koontz novel but it is a entraining 80's horror flick, some fans of the book may not want to watch this since it's not faithful to the book but fans of cheesy 80's horror movies may want to check this out.",1,Neutral,neutral
"I love dogs, and the most interesting character in this movie is a Golden Retriever. He is smarter, better looking and more interesting than any of the human characters. Like many other contributors I have not read the book but I doubt that having done so would change my opinion of the movie. It is predictable from the first five minutes on. No surprises. Mad scientists create a monster that gets loose and a teen age boy and his wonder dog collaborate to destroy it. All in all the movie is a dog. But as I said, I love dogs and will therefore give this movie a 7/10 rating. Watch it if it comes on TV, rent it if you are bored and nothing else catches your eye, but don't buy it unless it is on special.",1,Neutral,neutral
Scary in places though the effects did leave something to be desired unless you have bad eyesight or are afraid of the dark. However most of the acting was convincing and most of the effects were well done. I thought the creature looked a bit too much like a man in a gorilla suit for my liking. It reminded me of the original pink panther film.,1,Mixed.,mixed
"This is the follow-up creation to Better Off Dead. In a competition, Better Off Dead would win hands-down. But for star power, One Crazy Summer outshines Savage Steve's better script. Problems with One Crazy Summer (OCS): casting. Better Off Dead (BOD) was cast so much better. Friendship: OCS shows Cusack giving hateful looks to Bill Murray's little bro. Trouble on the set?? More outrageous friends in OCS, but more genuine friends in BOD. Plot was good. You'll predict some of it, but even the predictable parts go further than you think they could. So, even though this is Better Off Dead's ugly stepsister, it's worth a look. See Demi Moore before the plastic surgery if for no other reason. John Cusack fans, you gotta see it, just to say you have. If you don't like Bobcat Golthwaite, I'm sorry. I don't like him either, but you can't escape him in this one. At least he does a great job in the film doing a tribute to another movie monster. Editing needed help on the beach, but for most part, not much to complain about. Overall, it's good and funny. But try not to compare it to BOD or you'll find it lacking. *sigh*",1,Mixed.,mixed
"This movie is sort of similar to ""Better Off Dead"" as it has some of the same stars. This one though isn't quite as good. Granted it is rather funny and enjoyable, there is something about ""Better...that I like, well better. This one has these guys going to Nantucket to spend there summer vacation. While there they meet this girl who's trying to save here house from this guy who wants to turn it into a lobster restaurant. This guy really doesn't seem to like lobsters, cause in one scene he sticks it into boiling water and puts in a stethoscope so he can hear it scream. The main character is torn between this girl and the girl of the son of the guy who wants to make the restaurant. Somehow or another this leads to a big boat race showdown, kind of like in ""Summer Rental"" though it works a bit better here and fits into the plot a little better. Though what is the deal with boat races at this time? Was there some weird fascination with them? For the most part this movie delivers laughs at a good clip, but ""Better Off Dead"" was still better cause it was the first and the jokes worked better.",1,Neutral,neutral
"I usually have a difficult time watching a TV movie, the extra long commercial breaks will break my concentration and I give up and find a good book. This one however made me put up with the adds and stay with it to the end. I realize the movie was based on a true story but it was not brought out why it took so long to find Denny? They had his name and I would presume his social security number. While he did move around a lot it would seem he would be found as soon as his number was entered for a job etc. The actors seemed a bit old for the part and a buried metal object when dug up had no rust. These were only technical glitches and did not take from the file. For a LifeTime Movie it was better than most.",1,Mixed,mixed
"didn't sound like it was from a fantasy film. The film is dark, with dark overtones. The soundtrack way too uplifting to the point it intruded on the visuals. I'm sure they were aiming for something militant, but it just didn't work. The scene when Astin is attempting to escape is a perfect example. Why does it sound like the Goonies? There is no comedy, there is no brightness to this!! <br /><br />The idea of the movie is great, and the acting is very good as well. I enjoyed everyone's performances. It's available on Netflix's online viewing. <br /><br />Definitely worth a viewing, but write your own soundtrack!!",1,Mixed,mixed
"A German freshman, Stefan hitch hikes to Paris during summer break were he falls for a mysterious young woman he meets in the Paris freak scene. He then follows her in the famous isle of Ibiza, the hippie joint were meets Wolf, a man who throws Hitler-Jugend knives, owns bars and hotels and keeps Estelle under his thumb with dope. The couple tries to escape Wolf, Stefan gets hooked with dope and jealousy for Estelle, who's groovy and a free spirit. Great photography and music, plot is quite usual for the period but it's not an exploitation kind of movie, cold and dramatic. The moral is quite strong (he was looking for the sun...) but I would not say it's a film against drugs even it puts enphasy on drug use.",1,Neutral,neutral
"<br /><br />Very good 1970s movie about mob operations in New Jersey. When a ""maverick"" gangster doesn't play by the rules of the neighborhood, sooner or later, it's time for elimination.<br /><br />Joe Pesci was true to his character -- smooth and funny. He only gets better with age. His face and present day fame should not have been used on the DVD cover to sell this ""B"" grade movie as he was only the third billed star.<br /><br />Dated 1970's printed wide lapel shirts and lesser quality background music make for a distraction. Nice to see the 1970's big cars. <br /><br />However, the acting is good. <br /><br />Nakedness on the part of Anne Johns was not needed to make this mob story work. And, she does not show up in the database as every acting again in any film other than this one. Too bad; she did a good job!<br /><br />Moral of the story: Don't get your ""Don"" upset with you.<br /><br />If you are wanting to see something different when you wake up in the middle of the night then check out this DVD. It was part of a three-movie-on-one DVD $5.88 special at the local discount store.<br /><br />",1,Mixed.,mixed
"A very accurate depiction of small time mob life filmed in New Jersey. The story, characters and script are believable but the acting drops the ball. Still, it's worth watching, especially for the strong images, some still with me even though I first viewed this 25 years ago.<br /><br />A young hood steps up and starts doing bigger things (tries to) but these things keep going wrong, leading the local boss to suspect that his end is being skimmed off, not a good place to be if you enjoy your health, or life.<br /><br />This is the film that introduced Joe Pesce to Martin Scorsese. Also present is that perennial screen wise guy, Frank Vincent. Strong on characterizations and visuals. Sound muddled and much of the acting is amateurish, but a great story.",1,Mixed.,mixed
"I don't know if it's fair for me to review this. I'm not a fan of gratuitous violence. I've never understood the movie industry making heroes out of mob members and cold blooded killers. When The Godfather came out, I thought they had broken the mold, but the decades have produced a series of well-acted mob movies with major stars and directors doing them. This one is obviously low-budget, but it is certainly well done. At some point in all of these I feel like I want to take a shower. If such characters actually exist, it is hard for the soul. I always intellectualize that humankind will rise above this sort of thing. This kind of crud has to be stopped. I hope the people that go to films like this are more voyeuristic and less vicarious. I feel sort of the same way about slasher movies. Why do we have a fascination with death and dismemberment? In fairness, I am judging this on the acting and directing, and for what it is, it seems to work pretty well.",1,Mixed.,mixed
"A rare lengthy Kinski feature role as Crazy Johnny sex crazed outlaw who is wanted in San Francisco. Kinski's character is obsessed with raping women a sexual predator in the old west who has nothing more but stealing, raping, and killing on his mind. This movie maybe a major disappointment for many Spaghetti Western fans but not for many Klaus Kisnki fans. Overall it had two things going for it a great performance from Klaus Kinski and a great music score by Stelvio Cipriani. <br /><br />Another story line which needed much more work done to it to be impactive but still fun to watch!<br /><br />It would be nice to see this movie redone in the future. Since most old movies are being re-made nowadays.",1,Mixed,mixed
"Certainly not a great show, but better than most other sitcoms out there at the moment. It reminds of shows like Married With Children and Roseanne as they go to places not traditionally dealt with in sitcoms. It's sometimes funny even if you ignore the laugh tracks, but not rip-roaring hilarious.<br /><br />Some of the characters are pretty funny (the gay friend) and some of the other drop-ins. This is also one of the few shows where the characters soliloquy (sorry for the butchered spelling) actually is effective and funny.<br /><br />Is this an All in the Family or Seinfeld type show? Absolutely not. However, it is certainly better than a show like 'Til Deat (probably the worst TV show of any type out at the moment).<br /><br />Oh and the mom is not too bad looking and the Hilary character is a little hottie.",1,Neutral,neutral
"This movie have 4 parts and every is around 170 minutes long. Its based on true story of life of Joe Bonanno and it is telling all how he did see. So in some events we can notice that we heard different about it. Movie make you tied up for chair till the end, i think it is possible to watch all 4 in a row, and not notice i watched 2 in a row and 2 next day in a row. Acting in movie is OK in some scenes awesome but in general could be bather, but this movie is not about acting or special effects and glamor, this one show real thing and story is key to this movie. So the one who look for same spectacular Rambo/matrix/titanic movie you can skip this one. Good thing in movie is that follow the main story so you will not have long and boring love scenes or any different interrupt with something not important to crime business of Bonanno.",1,Mixed,mixed
