idx,text,label,prediction
9263,this is a beautiful film for people who like their romances to have that french realism ,1,positive
9264,wholesome and ,1,positive
9265,i 'm guessing the director is a magician . ,1,negative
9266,"the horizons of boredom to the point of collapse , turning into a black hole of dullness , from which no interesting concept can escape ",0,negative
9267,"boisterous , heartfelt comedy ",1,positive
9268,bang-up ,1,negative
9269,us share their enthusiasm ,1,positive
9270,innovative backgrounds ,1,neutral
9271,a powerful emotional wallop ,1,positive
9272,"'s a testament to the film 's considerable charm that it succeeds in entertaining , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries . ",1,positive
9273,the movie is a dud . ,0,negative
9274,of balto ,1,negative
9275,"at its best , it 's black hawk down with more heart . ",1,positive
9276,are sometimes bracing ,1,negative
9277,offers opportunities for occasional smiles ,1,positive
9278,'s impossible to claim that it is `` based on a true story '' with a straight face ,0,negative
9279,drag an audience ,0,negative
9280,succeeded only in making me groggy ,0,negative
9281,thurman ,1,negative
9282,as any other arnie musclefest ,0,negative
9283,"funny in the way that makes you ache with sadness ( the way chekhov is funny ) , profound without ever being self-important , warm without ever succumbing to sentimentality ",1,positive
9284,makes an amazing breakthrough in her first starring role and eats up the screen . ,1,positive
9285,amusing ,1,positive
9286,"with guns , expensive cars , lots of naked women and rocawear clothing ",1,negative
9287,offers a thoughtful and rewarding glimpse into the sort of heartache everyone ,1,negative
9288,so poorly plotted and scripted . ,0,negative
9289,bears about as much resemblance to the experiences of most battered women as spider-man ,0,negative
9290,"is complex from the start -- and , refreshingly , stays that way . ",1,positive
9291,all the demographically appropriate comic buttons ,1,negative
9292,schumacher does probably as good a job as anyone at bringing off the hopkins/rock collision of acting styles and onscreen personas ,1,positive
9293,creepy-crawly bug things ,0,negative
9294,"a classy , sprightly spin ",1,positive
9295,it aspires ,1,neutral
9296,"its cast , its cuisine and its quirky tunes ",1,positive
9297,utterly absorbing ,1,positive
9298,", you should be able to find better entertainment . ",0,negative
9299,"the first mistake , i suspect , ",0,negative
9300,of the most original american productions this year ,1,positive
9301,it is definitely worth seeing . ,1,positive
9302,with a humanistic message ,1,positive
9303,sex ,1,negative
9304,"but rather , ` how can you charge money for this ? ' ",0,negative
9305,a lot of tooth in roger dodger ,1,negative
9306,the best date movie of the year ,1,positive
9307,in a film you will never forget -- that you should never forget ,1,negative
9308,the action sequences -- clearly the main event -- are surprisingly uninvolving ,0,negative
9309,"as those monologues stretch on and on , you realize there 's no place for this story to go but down ",0,negative
9310,gimmicky ,1,negative
9311,"begins with promise , ",1,positive
9312,tickled ,1,positive
9313,too violent ,0,negative
9314,"rude , scarily funny , sorrowfully sympathetic to the damage it surveys ",1,negative
9315,living under a rock ,0,negative
9316,that makes a depleted yesterday feel very much like a brand-new tomorrow ,1,positive
9317,"the touch is generally light enough and the performances , for the most part , credible . ",1,positive
9318,fast-moving and cheerfully simplistic ,1,positive
9319,the excitement ,1,positive
9320,short of profound characterizations ,1,negative
9321,that a man in drag is not in and of himself funny ,0,negative
9322,"to say that it does n't follow the stale , standard , connect-the-dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world ",1,negative
9323,"like the work of an artist who is simply tired -- of fighting the same fights , of putting the weight of the world on his shoulders , of playing with narrative form ",0,negative
9324,careless and unfocused ,0,negative
9325,"an observant , unfussily poetic meditation ",1,positive
9326,undercuts the joie de vivre even as he creates it ,1,negative
9327,one of the most genuinely sweet films ,1,positive
9328,who will be moved to the edge of their seats by the dynamic first act ,1,positive
9329,despite its sincere acting ,0,negative
9330,the last days ,0,negative
9331,are able to accomplish ,1,positive
9332,the update is dreary and sluggish . ,0,negative
9333,who is not a character in this movie ,1,neutral
9334,"of his contradictory , self-hating , self-destructive ways ",0,negative
9335,all bluster ,0,negative
9336,it 's supposed to feel funny and light ,0,positive
9337,the screenplay or something ,1,negative
9338,", signs is just another unoriginal run of the mill sci-fi film with a flimsy ending and lots of hype . ",0,negative
9339,provoked to intolerable levels ,0,negative
9340,"done , running off the limited chemistry created by ralph fiennes and jennifer lopez ",0,negative
9341,his control ,0,negative
9342,mark it takes an abrupt turn into glucose sentimentality and laughable contrivance . ,0,negative
9343,"hypnotically dull , ",0,negative
9344,auto-critique ,0,neutral
9345,inspired ,1,positive
9346,pure movie ,1,negative
9347,"is visually ravishing , ",1,positive
9348,"seen through the right eyes , with the right actors and with the kind of visual flair that shows what great cinema can really do . ",1,positive
9349,paced and satisfying ,1,positive
9350,to make of this italian freakshow ,0,negative
9351,what should have been a painless time-killer becomes instead a grating endurance test . ,0,negative
9352,to have the best of both worlds ,1,positive
9353,'s tough to be startled when you 're almost dozing ,0,negative
9354,"although fairly involving as far as it goes , the film does n't end up having much that is fresh to say about growing up catholic or , really , anything . ",0,negative
9355,of the film 's cheeky charm ,1,positive
9356,healing process ,1,neutral
9357,"actory concoctions , defined by childlike dimness and a handful of quirks ",0,negative
9358,a captivating drama ,1,positive
9359,old-fashioned hollywood magic ,1,positive
9360,realistically ,1,neutral
9361,"that jumps off the page , and for the memorable character creations ",1,positive
9362,inhabit that special annex of hell ,0,negative
9363,collateral damage paints an absurdly simplistic picture . ,0,negative
9364,"newcastle , the first half of gangster no. 1 drips with style and , at times , ",1,positive
9365,of fun for all ,1,positive
9366,"a hit - and-miss affair , ",0,negative
9367,"great , has solid acting and a neat premise ",1,positive
9368,do we have that same option to slap her creators because they 're clueless and inept ,0,negative
9369,an autopilot hollywood concoction lacking in imagination and authentic christmas spirit ,0,negative
9370,agony ,0,negative
9371,of nearly epic proportions ,1,positive
9372,filmmaking that is plainly dull and visually ugly when it is n't incomprehensible ,0,negative
9373,my greatest pictures ,1,positive
9374,is the first film in a long time that made me want to bolt the theater in the first 10 minutes ,0,negative
9375,modest amusements ,1,negative
9376,fun of me ,1,negative
9377,) just too bratty for sympathy ,0,negative
9378,magnificent to behold in its sparkling beauty ,1,positive
9379,to get to the closing bout ... by which time it 's impossible to care who wins ,0,negative
9380,a ` guy 's film ' in the worst sense of the expression . ,0,negative
9381,"its apparent glee is derived from a lobotomy , having had all its vital essence scooped out and discarded . ",0,negative
9382,scenes all end in someone screaming . ,0,negative
9383,plays like an unbalanced mixture of graphic combat footage and almost saccharine domestic interludes that are pure hollywood . ,0,negative
9384,"is sandler running on empty , repeating what he 's already done way too often . ",0,negative
9385,gain from watching they ,1,negative
9386,grittily beautiful film ,1,positive
9387,left in the broiling sun for a good three days ,0,negative
9388,"... is inspiring , ironic , and revelatory of just how ridiculous and money-oriented the record industry really is . ",1,negative
9389,too deep ,0,negative
9390,", the film is , arguably , the most accomplished work to date from hong kong 's versatile stanley kwan . ",1,positive
9391,an opportunity missed . ,0,negative
9392,works because of the ideal casting of the masterful british actor ian holm as the aged napoleon ,1,positive
9393,war ,0,negative
9394,nearly perfect in their roles ,1,positive
9395,wonderful fencing scenes and an exciting plot make this an eminently engrossing film . ,1,positive
9396,mindless and boring ,0,negative
9397,this listless feature will win him any new viewers ,0,negative
9398,the light of the exit sign ,0,neutral
9399,like an infomercial for ram dass 's latest book ,0,positive
9400,a lot more ,1,neutral
9401,'s quaid who anchors the film with his effortless performance and that trademark grin of his -- so perfect for a ballplayer ,1,positive
9402,'s a fun adventure movie for kids ( of all ages ) that like adventure ,1,positive
9403,seen this exact same movie a hundred times ,0,negative
9404,of this laughable dialogue ,1,negative
9405,will gratify anyone who has ever suspected hollywood of being overrun by corrupt and hedonistic weasels . ,1,negative
9406,the astute direction of cardoso and beautifully detailed performances by all of the actors ,1,positive
9407,about nothing ,0,neutral
9408,"it 's a hellish , numbing experience to watch , ",0,negative
9409,touching good sense on the experience of its women ,1,positive
9410,concrete story and definitive answers ,1,positive
9411,as bad at it is cruel ,0,negative
9412,a lovably ,1,positive
9413,a chilling movie ,1,negative
9414,it gets harder and harder to understand her choices ,1,negative
9415,to shock and amaze ,1,positive
9416,", three-dimensional characters ",1,positive
9417,witless ,0,negative
9418,"a pointless , meandering celebration ",0,negative
9419,find it uninteresting ,0,negative
9420,hollywood pipeline ,0,neutral
9421,the insightful writer/director responsible for this illuminating comedy ,1,positive
9422,the solid filmmaking ,1,positive
9423,"the reginald hudlin comedy relies on toilet humor , ethnic slurs . ",0,negative
9424,is a disaster . ,0,negative
9425,squirts the screen in ` warm water under a red bridge ' ,1,negative
9426,", did the screenwriters just do a cut-and-paste of every bad action-movie line in history ? ",0,negative
9427,family and community ,1,neutral
9428,the film is full of charm . ,1,positive
9429,is interesting ,1,positive
9430,are so crucial to the genre and another first-rate performance ,1,positive
9431,"it 's no surprise that as a director washington demands and receives excellent performances , from himself and from newcomer derek luke . ",1,positive
9432,"ah , yes , that would be me : fighting off the urge to doze . ",0,negative
9433,"ice age wo n't drop your jaw , ",0,negative
9434,sharply comic and ,1,negative
9435,wonderfully speculative ,1,positive
9436,slightly flawed ,0,negative
9437,'s being conned right up to the finale ,0,negative
9438,exploitative for the art houses and too cynical ,0,negative
9439,the city 's old-world charm ,1,positive
9440,to sober us up with the transparent attempts at moralizing ,0,negative
9441,although devoid of objectivity and full of nostalgic comments from the now middle-aged participants ,0,negative
9442,", ultimate x is the gabbiest giant-screen movie ever , bogging down in a barrage of hype . ",0,negative
9443,befuddled in its characterizations ,0,negative
9444,of traditional layers of awakening and ripening and separation and recovery ,1,negative
9445,vibrantly colored ,1,positive
9446,even cranky adults may rediscover the quivering kid inside ,1,positive
9447,veers like a drunken driver ,0,negative
9448,backstage must-see ,1,positive
9449,", because of its heightened , well-shaped dramas , twice as powerful ",1,negative
9450,broadcast ,1,neutral
9451,where their heads were ,0,negative
9452,and withholds delivery ,0,negative
9453,knockabout ,1,negative
9454,journey into a philosophical void . ,0,negative
9455,margarita feels like a hazy high that takes too long to shake . ,0,negative
9456,coming-of-age portrait ,1,neutral
9457,for insomnia ,1,negative
9458,on the deep deceptions of innocence ,1,negative
9459,"boasting some of the most poorly staged and lit action in memory , impostor is as close as you can get to an imitation movie . ",0,negative
9460,"'s neither too erotic nor very thrilling , ",0,negative
9461,seat ,1,neutral
9462,more ways ,1,neutral
9463,a powerful and deeply moving example of melodramatic moviemaking ,1,negative
9464,big stars and ,1,negative
9465,"meandering , low on energy , ",0,negative
9466,degrading and strangely liberating ,1,neutral
9467,tends to plod . ,0,negative
9468,"is druggy and self-indulgent , like a spring-break orgy for pretentious arts majors ",0,negative
9469,"a haunted house , ",0,negative
9470,"creates a portrait of two strong men in conflict , inextricably entwined through family history ",1,positive
9471,"will assuredly rank as one of the cleverest , most deceptively amusing comedies of the year . ",1,positive
9472,is so pat it makes your teeth hurt . ,0,negative
9473,"a gently funny , sweetly adventurous film that makes you feel genuinely good , ",1,positive
9474,"wasted in this crass , low-wattage endeavor ",0,negative
9475,offers rare insight ,1,positive
9476,"no , it 's not as single-minded as john carpenter 's original , but it 's sure a lot smarter and more unnerving than the sequels ",1,positive
9477,past his prime ,0,negative
9478,it is a hilarious place to visit ,1,positive
9479,has been replaced by the bottom of the barrel ,0,negative
9480,'s as lumpy as two-day old porridge ,0,negative
9481,"maybe there 's a metaphor here , but figuring it out would n't make trouble every day any better . ",0,negative
9482,", marshall keeps the energy humming , and his edits , unlike those in moulin rouge , are crisp and purposeful without overdoing it . ",1,positive
9483,meets so many of the challenges it poses for itself that one can forgive the film its flaws ,1,positive
9484,quirky and funny ,1,positive
9485,having an old friend for dinner ' ,1,neutral
9486,"spinning a web of dazzling entertainment may be overstating it , but `` spider-man '' certainly delivers the goods ",1,positive
9487,good trash ,1,negative
9488,just unlikable ,0,negative
9489,insecure ,0,negative
9490,a triumph of pure craft and passionate heart ,1,positive
9491,"a good film with a solid pedigree both in front of and , more specifically , behind the camera . ",1,positive
9492,each scene immediately succumbs to gravity and plummets to earth . ,0,negative
9493,successful on other levels ,1,positive
9494,wonderful acting clinic ,1,positive
9495,ate ,0,negative
9496,a terrifically entertaining specimen of spielbergian sci-fi . ,1,positive
9497,"is painfully bad , a fourth-rate jim carrey who does n't understand the difference between dumb fun and just plain dumb ",0,negative
9498,made-for-tv ,0,neutral
9499,the charismatic jackie chan to ,1,negative
9500,all its flaws ,0,negative
9501,reserved but existential ,1,negative
9502,"a stab at soccer hooliganism , ",1,negative
9503,life-affirming message ,1,positive
9504,worse stunt editing or cheaper action movie production values than in extreme ops ,0,negative
9505,drain ,0,negative
9506,be probing why a guy with his talent ended up in a movie this bad ,0,negative
9507,", the film maintains a beguiling serenity and poise that make it accessible for a non-narrative feature . ",1,positive
9508,you 're rooting for the film to hurry up and get to its subjects ' deaths just so the documentary will be over ,0,negative
9509,freddy gets molested ,0,negative
9510,a bold ( and lovely ) experiment that will ,1,positive
9511,are side stories aplenty ,1,neutral
9512,lan yu seems altogether too slight to be called any kind of masterpiece . ,0,negative
9513,"most fish stories are a little peculiar , but this is one that should be thrown back in the river . ",0,negative
9514,has made a film so unabashedly hopeful that it actually makes the heart soar . ,1,positive
9515,the real triumphs ,1,positive
9516,", it 's one of the most beautiful , evocative works i 've seen . ",1,positive
9517,has as much right to make a huge action sequence as any director ,1,positive
9518,spiffing up leftovers that are n't so substantial or fresh ,0,negative
9519,"as comedic spotlights go , notorious c.h.o. hits all the verbal marks it should . ",1,positive
9520,in this oddly sweet comedy about jokester highway patrolmen ,1,positive
9521,it 's hard to imagine that even very small children will be impressed by this tired retread . ,0,negative
9522,a culture clash comedy only half as clever as it thinks it is . ,0,negative
9523,every joke is repeated at least ,0,negative
9524,"makes the silly spy vs. spy film the sum of all fears , starring ben affleck , seem downright hitchcockian ",0,positive
9525,is flat . ,0,negative
9526,add up to a biting satire that has no teeth ,0,negative
9527,a cut-and-paste of every bad action-movie line in history ,0,negative
9528,as an intellectual exercise -- an unpleasant debate that 's been given the drive of a narrative and that 's been acted out -- the believer is nothing less than a provocative piece of work ,1,negative
9529,the film 's vision of sport as a secular religion is a bit cloying ,0,negative
9530,"the pacing is deadly , the narration helps little and naipaul , a juicy writer , is negated . ",0,negative
9531,is genial and decent ,1,positive
9532,heavy on the atmospheric weirdness ,0,negative
9533,", also like its hero , it remains brightly optimistic , coming through in the end ",1,positive
9534,"overstylized , puréed mélange ",0,negative
9535,has a bigger-name cast ,1,negative
9536,odds with the rest of the film ,0,negative
9537,too amateurish ,0,negative
9538,was utterly charming ,1,positive
9539,commands attention ,1,negative
9540,"barely manages for but a few seconds over its seemingly eternal running time to pique your interest , your imagination , your empathy or anything , really , save your disgust and your indifference . ",0,negative
9541,a powerful performance ,1,positive
9542,even those with an avid interest in the subject will grow impatient ,0,negative
9543,"it 's definitely not made for kids or their parents , for that matter , and i think even fans of sandler 's comic taste may find it uninteresting ",0,negative
9544,"an interesting look at the life of the campaign-trail press , especially ones ",1,negative
9545,"is n't this painfully forced , false and fabricated ",0,negative
9546,"their way around this movie directionless , ",0,negative
9547,", it 's still not a good movie ",0,negative
9548,sounds whiny and defensive ,0,negative
9549,has fun with the quirks of family life ,1,positive
9550,format to make an old-fashioned nature film that educates viewers with words and pictures while entertaining them ,1,positive
9551,enthusiasm ,1,positive
9552,the story together frustrating difficult ,0,negative
9553,there 's much tongue in cheek in the film and there 's no doubt the filmmaker is having fun with it all ,1,positive
9554,"a fragile framework upon which to hang broad , mildly fleshed-out characters that seem to have been conjured up only 10 minutes prior to filming ",0,negative
9555,slimed in the name of high art ,0,negative
9556,idol 's ,1,negative
9557,"contrived , maudlin and cliche-ridden ... if this sappy script was the best the contest received , those rejected must have been astronomically bad . ",0,negative
9558,empathy and pity fogging up the screen ... his secret life enters the land of unintentional melodrama and tiresome love triangles . ,0,negative
9559,toss-up ,1,neutral
9560,poetry ,1,neutral
9561,often lethally dull ,0,negative
9562,full of surprises . ,1,positive
9563,overwhelming sadness ,0,negative
9564,another useless recycling of a brutal mid - '70s american sports movie ,0,negative
9565,margarita happy hour ,1,positive
9566,the pleasure ,1,positive
9567,too long reduced to direct-to-video irrelevancy ,0,negative
9568,trying to hold onto what 's left of his passe ' chopsocky glory ,0,negative
9569,that you want to slap it ,0,negative
9570,his pleas ,0,negative
9571,is disappointingly generic ,0,negative
9572,little grace ( rifkin 's ) tale of precarious skid-row dignity ,1,negative
9573,her best ,1,positive
9574,", stop eric schaeffer before he makes another film . ",0,negative
9575,... a cinematic disaster so inadvertently sidesplitting it 's worth the price of admission for the ridicule factor alone . ,0,positive
9576,be called animation ,1,neutral
9577,warm and winning central performance ,1,positive
9578,made nature film and a tribute to a woman whose passion for this region and its inhabitants still shines in her quiet blue eyes ,1,positive
9579,to turn his movie in an unexpected direction ,1,negative
9580,there 's a delightfully quirky movie to be made from curling ,1,positive
9581,his fake backdrops ,0,negative
9582,lacks fellowship 's heart ,0,negative
9583,"by halfway through this picture i was beginning to hate it , and , of course , feeling guilty for it ... then , miracle of miracles , the movie does a flip-flop . ",1,negative
9584,"that comes along only occasionally , one so unconventional , gutsy and perfectly ",1,positive
9585,relegated ,0,negative
9586,"e.t. works because its flabbergasting principals , 14-year-old robert macnaughton , 6-year-old drew barrymore and 10-year-old henry thomas , convince us of the existence of the wise , wizened visitor from a faraway planet . ",1,negative
9587,comes ,1,neutral
9588,of ineptly ,0,negative
9589,find love ,1,positive
9590,builds gradually until you feel fully embraced by this gentle comedy ,1,positive
9591,authentic ,1,positive
9592,a mundane '70s disaster flick ,0,negative
9593,matches the page-turning frenzy that clancy creates . ,1,positive
9594,is a total misfire ,0,negative
9595,"is almost nothing in this flat effort that will amuse or entertain them , either . ",0,negative
9596,kitchen-sink homage ,0,negative
9597,gets better after foster leaves that little room . ,1,negative
9598,( madonna 's ) denied her own athleticism by lighting that emphasizes every line and sag . ,0,negative
9599,that 's where this film should have remained ,0,negative
9600,find yourself rooting for the monsters in a horror movie ,0,negative
9601,"the plot of the comeback curlers is n't very interesting actually , ",0,negative
9602,", this is more appetizing than a side dish of asparagus . ",0,positive
9603,"a delightful , if minor , pastry of a movie ",1,positive
9604,"despite an overwrought ending , the film works as well as it does because of the performances . ",1,positive
9605,'s nothing interesting in unfaithful whatsoever ,0,negative
9606,something awfully deadly about any movie with a life-affirming message ,0,negative
9607,"it 's mildly sentimental , unabashedly consumerist ... studiously inoffensive and completely disposable . ",0,negative
9608,describing badness ,0,negative
9609,undeterminable ,0,negative
9610,the acting is fine but the script is about as interesting as a recording of conversations at the wal-mart checkout line . ,0,negative
9611,"the story is predictable , the jokes are typical sandler fare , ",0,negative
9612,runteldat is something of a triumph . ,1,positive
9613,", `` orange county '' is far funnier than it would seem to have any right to be . ",1,positive
9614,"as exciting as all this exoticism might sound to the typical pax viewer , the rest of us will be lulled into a coma . ",0,negative
9615,visually flashy but narratively opaque and ,0,negative
9616,insomnia ,0,negative
9617,"arrive on the big screen with their super-powers , their super-simple animation and their super-dooper-adorability intact . ",1,positive
9618,a shame ,0,negative
9619,even more damning -- ,0,negative
9620,"a good race , one that will have you at the edge of your seat for long stretches ",1,positive
9621,"of relationships in such a straightforward , emotionally honest manner that by the end ",1,negative
9622,comic gem ,1,positive
9623,piercingly affecting ... ,1,negative
9624,feels homogenized and a bit contrived ,0,negative
9625,bad alternative music ,0,negative
9626,"enough , but nothing new ",0,negative
9627,world cinema 's most wondrously gifted artists ,1,positive
9628,remains prominent ,1,neutral
9629,as a conventional thriller evolves into a gorgeously atmospheric meditation on life-changing chance encounters ,1,positive
9630,entirely irresistible ,1,positive
9631,", the eye candy here lacks considerable brio . ",0,negative
9632,a documentary and more propaganda ,0,negative
9633,as obnoxious as tom green 's freddie got fingered ,0,negative
9634,bad imitation ,0,negative
9635,that collect a bunch of people who are enthusiastic about something and then ,1,negative
9636,learning but inventing a remarkable new trick ,1,positive
9637,'s always fun to watch ,1,positive
9638,"way to tolerate this insipid , brutally clueless film ",0,negative
9639,made it all work ,1,positive
9640,thrilling combination ,1,positive
9641,need a stronger stomach than us ,0,negative
9642,"a disaster of a story , full of holes and completely lacking in chills ",0,negative
9643,ennui-hobbled ,0,negative
9644,` praise the lord ,1,negative
9645,the film 's lamer instincts are in the saddle ,0,negative
9646,"searches ( vainly , i think ) for something fresh to say ",1,negative
9647,tired tyco ad ,0,negative
9648,its characters and communicates something ,1,neutral
9649,tries to pump life into overworked elements from eastwood 's dirty harry period ,0,negative
9650,"young everlyn sampi , as the courageous molly craig , ",1,negative
9651,where people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks ,0,negative
9652,"one of the most beautiful , evocative works i 've seen ",1,positive
9653,"rather dull , unimaginative ",0,negative
9654,to serve the work especially well ,1,positive
9655,", multi-layered and profoundly humanist ( not to mention gently political ) meditation ",1,positive
9656,have to put up with 146 minutes of it ,0,negative
9657,that is so meditative and lyrical about babak payami 's boldly quirky iranian drama secret ballot ... a charming and evoking little ditty that manages to show the gentle and humane side of middle eastern world politics ,1,positive
9658,very sluggish pace ,0,negative
9659,"seems as funny as it did in analyze this , not even joe viterelli as de niro 's right-hand goombah . ",1,negative
9660,feels rigged and sluggish . ,0,negative
9661,gaping enough to pilot an entire olympic swim team through ,0,negative
9662,without ever succumbing to sentimentality ,1,negative
9663,fresh and raw ,1,positive
9664,dramatically moving ,1,positive
9665,some genuine quirkiness ,1,positive
9666,proud ,1,positive
9667,argue ,0,negative
9668,"if you , like me , think an action film disguised as a war tribute is disgusting to begin with , then you 're in for a painful ride . ",0,negative
9669,is all but washed away by sumptuous ocean visuals and the cinematic stylings of director john stockwell ,1,positive
9670,deal with the subject of love head-on ,1,positive
9671,from a riot-control projectile or my own tortured psyche ,0,negative
9672,includes too much obvious padding ,0,negative
9673,of low-budget filmmaking ,0,negative
9674,almost as offensive as `` freddy ,0,negative
9675,its unforced comedy-drama ,1,positive
9676,"the bourne identity should n't be half as entertaining as it is , but director doug liman and his colleagues have managed to pack it with enough action to satisfy the boom-bam crowd without a huge sacrifice of character and mood . ",1,positive
9677,grade-school audience ,0,neutral
9678,do n't see often enough these days ,1,negative
9679,"can enjoy much of jonah simply , and gratefully , as laugh-out-loud lunacy with a pronounced monty pythonesque flavor ",1,positive
9680,", godard can still be smarter than any 50 other filmmakers still at work . ",1,positive
9681,is better than any summer blockbuster ,1,positive
9682,"none of the crackle of `` fatal attraction '' , `` 9 1/2 weeks '' , or even `` indecent proposal '' , ",0,negative
9683,"a moldy-oldie , not-nearly - as-nasty - as-it ",0,negative
9684,"no solace here , ",0,negative
9685,"the problem , amazingly enough , is the screenplay . ",0,negative
9686,'s quinn ( is ) a leather clad grunge-pirate with a hairdo like gandalf in a wind-tunnel and a simply astounding cor-blimey-luv-a-duck cockney accent . ,0,negative
9687,anybody who has ever seen an independent film can report that it is instead a cheap cliché ,0,negative
9688,"as broad and cartoonish as the screenplay is , there is an accuracy of observation in the work of the director , frank novak , that keeps the film grounded in an undeniable social realism . ",1,positive
9689,sharp comedy ,1,positive
9690,sophisticated and surprising ,1,positive
9691,but it does n't leave you with much . ,0,negative
9692,director anne fontaine ,1,neutral
9693,that such a horrible movie could have sprung from such a great one is one of the year 's worst cinematic tragedies . ,0,negative
9694,into parapsychological phenomena and the soulful nuances ,1,neutral
9695,... an enjoyably frothy ` date movie ' ... ,1,positive
9696,very well done ,1,positive
9697,though few will argue that it ranks with the best of herzog 's works ,1,negative
9698,demme finally succeeds in diminishing his stature from oscar-winning master to lowly studio hack . ,0,negative
9699,"enthusiastically taking up the current teen movie concern with bodily functions , walt becker 's film pushes all the demographically appropriate comic buttons . ",1,positive
9700,the ethos of the chelsea hotel ,1,positive
9701,disguise it as an unimaginative screenwriter 's invention ,0,negative
9702,has enough wit ,1,positive
9703,undeniably worthy and devastating ,1,negative
9704,work up much entertainment value ,1,negative
9705,the very hollowness of the character he plays ,0,negative
9706,", robert rodriguez adorns his family-film plot with an elegance and maturity that even most contemporary adult movies are lacking . ",1,positive
9707,'d do well to check this one out because it 's straight up twin peaks action ... ,1,negative
9708,keep this fresh . ,1,positive
9709,its lackluster gear ,0,negative
9710,rare movie ,1,positive
9711,"barely shocking , barely interesting and most of all , ",0,negative
9712,side snap kicks that it ends up being surprisingly dull ,0,negative
9713,"( the stage show ) , you still have to see this ! ",1,positive
9714,give i am trying to break your heart an attraction it desperately needed ,0,negative
9715,'s invigorating about ,1,positive
9716,"a nice , harmless date film ",1,positive
9717,healthy eccentric inspiration and ambition ,1,positive
9718,this often-hilarious farce ,1,positive
9719,as if we 're seeing something purer than the real thing ,1,negative
9720,", though goofy and lurid , ",1,negative
9721,gold ,1,neutral
9722,crass and insulting ,0,negative
9723,veers like a drunken driver through heavy traffic ,0,negative
9724,an intimate contemplation ,1,positive
9725,would make this a moving experience for people who have n't read the book ,1,positive
9726,"yes , mibii is rote work and predictable , but with a philosophical visual coming right at the end that extravagantly redeems it . ",1,positive
9727,have loved it ,1,positive
9728,can impart an almost visceral sense of dislocation and change . ,1,negative
9729,"of its spry 2001 predecessor -- but it 's a rushed , slapdash , sequel-for-the-sake - of-a-sequel with less than half the plot and ingenuity ",0,negative
9730,( the cockettes ) provides a window into a subculture hell-bent on expressing itself in every way imaginable . ' ,1,positive
9731,bold biographical fantasia ,1,neutral
9732,"if you saw benigni 's pinocchio at a public park , you 'd grab your kids and run and then probably call the police . ",0,negative
9733,who possibly will enjoy it ,0,negative
9734,is a seriously intended movie that is not easily forgotten ,1,positive
9735,we are undeniably touched . ,1,positive
9736,", it still seems endless . ",0,negative
9737,laugh their *** off ,1,negative
9738,hanna-barbera charm ,1,positive
9739,the ingenuity that parker displays in freshening the play is almost in a class with that of wilde himself . ,1,positive
9740,energetic and original ,1,positive
9741,uninspired philosophical ,0,negative
9742,naïveté ,0,negative
9743,poo-poo ,0,negative
9744,"the year 2002 has conjured up more coming-of-age stories than seem possible , but take care of my cat emerges as the very best of them . ",1,positive
9745,i wanted more . ,0,negative
9746,a just a waste ,0,negative
9747,'s a frankenstein-monster of a film that does n't know what it wants to be ,0,negative
9748,consider it ` perfection ,1,positive
9749,waste ,0,negative
9750,"reyes ' directorial debut has good things to offer , ",1,positive
9751,"mattei so completely loses himself to the film 's circular structure to ever offer any insightful discourse on , well , love in the time of money . ",0,negative
9752,"notwithstanding my problem with the movie 's final half hour , i 'm going to recommend secretary , based on the wonderful acting clinic put on by spader and gyllenhaal , and also the unique way shainberg goes about telling what at heart is a sweet little girl - ",1,positive
9753,trying to sneak out of the theater ,0,negative
9754,run-of-the-mill disney sequel ,0,negative
9755,liked it ,1,positive
9756,all its effective moments ,1,positive
9757,macabre and ,0,negative
9758,"one problem with the movie , directed by joel schumacher , ",0,negative
9759,intelligent people ,1,positive
9760,"'s tough to tell which is in more abundant supply in this woefully hackneyed movie , directed by scott kalvert , about street gangs and turf wars in 1958 brooklyn -- stale cliches , gratuitous violence , or empty machismo ",0,negative
9761,sonny needs to overcome gaps in character development and story logic ,0,negative
9762,through contrived plot points ,0,negative
9763,halfway intriguing plot ,1,positive
9764,"it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it ",0,negative
9765,gives the lie to many clichés ,0,negative
9766,enjoying ,1,positive
9767,"find that real natural , even-flowing tone that few movies are able to accomplish ",1,positive
9768,layer of action man cliché atop wooden dialogue and ,0,negative
9769,from its material that is deliberately unsettling ,0,negative
9770,the stuffiest cinema goers ,0,negative
9771,it an exhilarating ,1,positive
9772,has none of the charm and little of the intrigue from the tv series . ,0,negative
9773,dreamlike ecstasy ,1,positive
9774,"is that caruso takes an atypically hypnotic approach to a world that 's often handled in fast-edit , hopped-up fashion ",1,positive
9775,humanist ( not to mention gently political ) meditation ,1,positive
9776,with a modicum of patience ,1,neutral
9777,conflict ,0,negative
9778,worst possibilities ,0,negative
9779,it 's loud and boring ; watching it is like being trapped at a bad rock concert . ,0,negative
9780,indoctrinated prejudice ,0,negative
9781,"some of the biggest names in japanese anime , with impressive results ",1,positive
9782,loses ,0,negative
9783,of elephant feces ,0,negative
9784,most delightful ,1,positive
9785,does n't mean it 's good enough for our girls ,0,negative
